SITE_ID,SITE_NUM,CONTROLLER_NUM,CONTROLLER_NAME,LAC,CI,REGION,NSA,SITE_NAME,POI_NAME,POI_LOCATION,POI_LONGITUDE,POI_LATITUDE,KATEGORI
SON162,404162,3001,SDRMGR_GUL_SORONG1,10210,13,PUMA,SORONG,C-SON162M41-McpAhmadYani2-DMT,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON162,404162,3001,SDRMGR_GUL_SORONG1,10210,23,PUMA,SORONG,C-SON162M41-McpAhmadYani2-DMT,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON162,404162,3001,SDRMGR_GUL_SORONG1,10210,33,PUMA,SORONG,C-SON162M41-McpAhmadYani2-DMT,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
COK038,510038,3001,SDRMGR_GUL_SORONG1,10005,11,PUMA,SORONG,E-COK038M41-CombatPackingPltSorong,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
COK038,510038,3001,SDRMGR_GUL_SORONG1,10005,21,PUMA,SORONG,E-COK038M41-CombatPackingPltSorong,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
COK038,510038,3001,SDRMGR_GUL_SORONG1,10005,31,PUMA,SORONG,E-COK038M41-CombatPackingPltSorong,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
COK038,510038,3001,SDRMGR_GUL_SORONG1,10005,12,PUMA,SORONG,E-COK038M41-CombatPackingPltSorong,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
COK038,510038,3001,SDRMGR_GUL_SORONG1,10005,22,PUMA,SORONG,E-COK038M41-CombatPackingPltSorong,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
COK038,510038,3001,SDRMGR_GUL_SORONG1,10005,32,PUMA,SORONG,E-COK038M41-CombatPackingPltSorong,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
COK038,510038,3001,SDRMGR_GUL_SORONG1,10005,13,PUMA,SORONG,E-COK038M41-CombatPackingPltSorong,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
COK038,510038,3001,SDRMGR_GUL_SORONG1,10005,23,PUMA,SORONG,E-COK038M41-CombatPackingPltSorong,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
COK038,510038,3001,SDRMGR_GUL_SORONG1,10005,33,PUMA,SORONG,E-COK038M41-CombatPackingPltSorong,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON133,747133,3001,SDRMGR_GUL_SORONG1,10210,13,PUMA,SORONG,SON133MM1-RUKOTERMINALPASARBERSAMA,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON133,747133,3001,SDRMGR_GUL_SORONG1,10210,23,PUMA,SORONG,SON133MM1-RUKOTERMINALPASARBERSAMA,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON133,747133,3001,SDRMGR_GUL_SORONG1,10210,33,PUMA,SORONG,SON133MM1-RUKOTERMINALPASARBERSAMA,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
BTI009,408009,3002,SDRMGR_GUL_SORONG2,10008,11,PUMA,SORONG,E-BTI009M41-RumahJabatanBupatiBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI009,408009,3002,SDRMGR_GUL_SORONG2,10008,21,PUMA,SORONG,E-BTI009M41-RumahJabatanBupatiBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI009,408009,3002,SDRMGR_GUL_SORONG2,10008,31,PUMA,SORONG,E-BTI009M41-RumahJabatanBupatiBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI009,408009,3002,SDRMGR_GUL_SORONG2,10008,12,PUMA,SORONG,E-BTI009M41-RumahJabatanBupatiBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI009,408009,3002,SDRMGR_GUL_SORONG2,10008,22,PUMA,SORONG,E-BTI009M41-RumahJabatanBupatiBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI009,408009,3002,SDRMGR_GUL_SORONG2,10008,32,PUMA,SORONG,E-BTI009M41-RumahJabatanBupatiBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI009,408009,3002,SDRMGR_GUL_SORONG2,10008,13,PUMA,SORONG,E-BTI009M41-RumahJabatanBupatiBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI009,408009,3002,SDRMGR_GUL_SORONG2,10008,23,PUMA,SORONG,E-BTI009M41-RumahJabatanBupatiBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI009,408009,3002,SDRMGR_GUL_SORONG2,10008,33,PUMA,SORONG,E-BTI009M41-RumahJabatanBupatiBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI009,408009,3002,SDRMGR_GUL_SORONG2,10008,61,PUMA,SORONG,E-BTI009M41-RumahJabatanBupatiBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI015,408015,3002,SDRMGR_GUL_SORONG2,10008,11,PUMA,SORONG,E-BTI015M41-Bintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI015,408015,3002,SDRMGR_GUL_SORONG2,10008,21,PUMA,SORONG,E-BTI015M41-Bintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI015,408015,3002,SDRMGR_GUL_SORONG2,10008,31,PUMA,SORONG,E-BTI015M41-Bintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI015,408015,3002,SDRMGR_GUL_SORONG2,10008,12,PUMA,SORONG,E-BTI015M41-Bintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI015,408015,3002,SDRMGR_GUL_SORONG2,10008,22,PUMA,SORONG,E-BTI015M41-Bintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI015,408015,3002,SDRMGR_GUL_SORONG2,10008,32,PUMA,SORONG,E-BTI015M41-Bintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI015,408015,3002,SDRMGR_GUL_SORONG2,10008,13,PUMA,SORONG,E-BTI015M41-Bintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI015,408015,3002,SDRMGR_GUL_SORONG2,10008,23,PUMA,SORONG,E-BTI015M41-Bintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI015,408015,3002,SDRMGR_GUL_SORONG2,10008,33,PUMA,SORONG,E-BTI015M41-Bintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI026,408026,3002,SDRMGR_GUL_SORONG2,10008,11,PUMA,SORONG,E-BTI026M41-KoranoBintuni-TBG,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI026,408026,3002,SDRMGR_GUL_SORONG2,10008,21,PUMA,SORONG,E-BTI026M41-KoranoBintuni-TBG,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI026,408026,3002,SDRMGR_GUL_SORONG2,10008,31,PUMA,SORONG,E-BTI026M41-KoranoBintuni-TBG,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI026,408026,3002,SDRMGR_GUL_SORONG2,10008,13,PUMA,SORONG,E-BTI026M41-KoranoBintuni-TBG,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI026,408026,3002,SDRMGR_GUL_SORONG2,10008,23,PUMA,SORONG,E-BTI026M41-KoranoBintuni-TBG,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI026,408026,3002,SDRMGR_GUL_SORONG2,10008,33,PUMA,SORONG,E-BTI026M41-KoranoBintuni-TBG,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI028,408028,3002,SDRMGR_GUL_SORONG2,10008,11,PUMA,SORONG,E-BTI028M41-RayaBintuni-TBG,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI028,408028,3002,SDRMGR_GUL_SORONG2,10008,21,PUMA,SORONG,E-BTI028M41-RayaBintuni-TBG,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI028,408028,3002,SDRMGR_GUL_SORONG2,10008,31,PUMA,SORONG,E-BTI028M41-RayaBintuni-TBG,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI028,408028,3002,SDRMGR_GUL_SORONG2,10008,12,PUMA,SORONG,E-BTI028M41-RayaBintuni-TBG,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI028,408028,3002,SDRMGR_GUL_SORONG2,10008,22,PUMA,SORONG,E-BTI028M41-RayaBintuni-TBG,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI028,408028,3002,SDRMGR_GUL_SORONG2,10008,32,PUMA,SORONG,E-BTI028M41-RayaBintuni-TBG,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI028,408028,3002,SDRMGR_GUL_SORONG2,10008,13,PUMA,SORONG,E-BTI028M41-RayaBintuni-TBG,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI028,408028,3002,SDRMGR_GUL_SORONG2,10008,23,PUMA,SORONG,E-BTI028M41-RayaBintuni-TBG,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI028,408028,3002,SDRMGR_GUL_SORONG2,10008,33,PUMA,SORONG,E-BTI028M41-RayaBintuni-TBG,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
COK220,510220,3002,SDRMGR_GUL_SORONG2,10008,11,PUMA,SORONG,N-COK220M41-CombatPasarSentralBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
COK220,510220,3002,SDRMGR_GUL_SORONG2,10008,21,PUMA,SORONG,N-COK220M41-CombatPasarSentralBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
COK220,510220,3002,SDRMGR_GUL_SORONG2,10008,31,PUMA,SORONG,N-COK220M41-CombatPasarSentralBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
COK220,510220,3002,SDRMGR_GUL_SORONG2,10008,12,PUMA,SORONG,N-COK220M41-CombatPasarSentralBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
COK220,510220,3002,SDRMGR_GUL_SORONG2,10008,22,PUMA,SORONG,N-COK220M41-CombatPasarSentralBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
COK220,510220,3002,SDRMGR_GUL_SORONG2,10008,32,PUMA,SORONG,N-COK220M41-CombatPasarSentralBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
COK220,510220,3002,SDRMGR_GUL_SORONG2,10008,13,PUMA,SORONG,N-COK220M41-CombatPasarSentralBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
COK220,510220,3002,SDRMGR_GUL_SORONG2,10008,23,PUMA,SORONG,N-COK220M41-CombatPasarSentralBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
COK220,510220,3002,SDRMGR_GUL_SORONG2,10008,33,PUMA,SORONG,N-COK220M41-CombatPasarSentralBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
COK341,510341,3002,SDRMGR_GUL_SORONG2,10201,11,PUMA,SORONG,C-COK341M41-CombatSp4,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
COK341,510341,3002,SDRMGR_GUL_SORONG2,10201,21,PUMA,SORONG,C-COK341M41-CombatSp4,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
COK341,510341,3002,SDRMGR_GUL_SORONG2,10201,31,PUMA,SORONG,C-COK341M41-CombatSp4,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
COK341,510341,3002,SDRMGR_GUL_SORONG2,10201,13,PUMA,SORONG,C-COK341M41-CombatSp4,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
COK341,510341,3002,SDRMGR_GUL_SORONG2,10201,23,PUMA,SORONG,C-COK341M41-CombatSp4,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
COK341,510341,3002,SDRMGR_GUL_SORONG2,10201,33,PUMA,SORONG,C-COK341M41-CombatSp4,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR004,403004,3011,SDRMGR_GUL_SORONG3,10201,11,PUMA,SORONG,E-MWR004M41-Prafi,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR004,403004,3011,SDRMGR_GUL_SORONG3,10201,21,PUMA,SORONG,E-MWR004M41-Prafi,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR004,403004,3011,SDRMGR_GUL_SORONG3,10201,31,PUMA,SORONG,E-MWR004M41-Prafi,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR004,403004,3011,SDRMGR_GUL_SORONG3,10201,12,PUMA,SORONG,E-MWR004M41-Prafi,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR004,403004,3011,SDRMGR_GUL_SORONG3,10201,22,PUMA,SORONG,E-MWR004M41-Prafi,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR004,403004,3011,SDRMGR_GUL_SORONG3,10201,32,PUMA,SORONG,E-MWR004M41-Prafi,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR004,403004,3011,SDRMGR_GUL_SORONG3,10201,13,PUMA,SORONG,E-MWR004M41-Prafi,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR004,403004,3011,SDRMGR_GUL_SORONG3,10201,33,PUMA,SORONG,E-MWR004M41-Prafi,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR004,403004,3011,SDRMGR_GUL_SORONG3,10201,41,PUMA,SORONG,E-MWR004M41-Prafi,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR004,403004,3011,SDRMGR_GUL_SORONG3,10201,43,PUMA,SORONG,E-MWR004M41-Prafi,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR004,403004,3011,SDRMGR_GUL_SORONG3,10201,51,PUMA,SORONG,E-MWR004M41-Prafi,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR004,403004,3011,SDRMGR_GUL_SORONG3,10201,63,PUMA,SORONG,E-MWR004M41-Prafi,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR062,403062,3011,SDRMGR_GUL_SORONG3,10201,11,PUMA,SORONG,E-MWR062M41-UdapiHilir-TBG,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR062,403062,3011,SDRMGR_GUL_SORONG3,10201,21,PUMA,SORONG,E-MWR062M41-UdapiHilir-TBG,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR062,403062,3011,SDRMGR_GUL_SORONG3,10201,31,PUMA,SORONG,E-MWR062M41-UdapiHilir-TBG,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR062,403062,3011,SDRMGR_GUL_SORONG3,10201,12,PUMA,SORONG,E-MWR062M41-UdapiHilir-TBG,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR062,403062,3011,SDRMGR_GUL_SORONG3,10201,22,PUMA,SORONG,E-MWR062M41-UdapiHilir-TBG,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR062,403062,3011,SDRMGR_GUL_SORONG3,10201,32,PUMA,SORONG,E-MWR062M41-UdapiHilir-TBG,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR062,403062,3011,SDRMGR_GUL_SORONG3,10201,13,PUMA,SORONG,E-MWR062M41-UdapiHilir-TBG,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR062,403062,3011,SDRMGR_GUL_SORONG3,10201,23,PUMA,SORONG,E-MWR062M41-UdapiHilir-TBG,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR062,403062,3011,SDRMGR_GUL_SORONG3,10201,33,PUMA,SORONG,E-MWR062M41-UdapiHilir-TBG,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR062,403062,3011,SDRMGR_GUL_SORONG3,10201,42,PUMA,SORONG,E-MWR062M41-UdapiHilir-TBG,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR086,403086,3011,SDRMGR_GUL_SORONG3,10201,11,PUMA,SORONG,E-MWR086M41-Aimasi-STP,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR086,403086,3011,SDRMGR_GUL_SORONG3,10201,21,PUMA,SORONG,E-MWR086M41-Aimasi-STP,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR086,403086,3011,SDRMGR_GUL_SORONG3,10201,31,PUMA,SORONG,E-MWR086M41-Aimasi-STP,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR086,403086,3011,SDRMGR_GUL_SORONG3,10201,12,PUMA,SORONG,E-MWR086M41-Aimasi-STP,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR086,403086,3011,SDRMGR_GUL_SORONG3,10201,22,PUMA,SORONG,E-MWR086M41-Aimasi-STP,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR086,403086,3011,SDRMGR_GUL_SORONG3,10201,32,PUMA,SORONG,E-MWR086M41-Aimasi-STP,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR086,403086,3011,SDRMGR_GUL_SORONG3,10201,13,PUMA,SORONG,E-MWR086M41-Aimasi-STP,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR086,403086,3011,SDRMGR_GUL_SORONG3,10201,23,PUMA,SORONG,E-MWR086M41-Aimasi-STP,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR086,403086,3011,SDRMGR_GUL_SORONG3,10201,33,PUMA,SORONG,E-MWR086M41-Aimasi-STP,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR086,403086,3011,SDRMGR_GUL_SORONG3,10201,41,PUMA,SORONG,E-MWR086M41-Aimasi-STP,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
MWR086,403086,3011,SDRMGR_GUL_SORONG3,10201,61,PUMA,SORONG,E-MWR086M41-Aimasi-STP,ALUN ALUN SP 4 PRAFI,RESIDENTIAL,133.83123,-0.876366,VIP
TIM019,411019,3007,SDRMGR_GUL_TIMIKA1,10370,11,PUMA,TIMIKA,E-TIM019M41-YosSudarsoTimika,PERTOKOAN BUDI UTOMO,SPECIAL AREA/MALL/ALUN ALUN,136.881936,-4.557186,VIP
TIM019,411019,3007,SDRMGR_GUL_TIMIKA1,10370,21,PUMA,TIMIKA,E-TIM019M41-YosSudarsoTimika,PERTOKOAN BUDI UTOMO,SPECIAL AREA/MALL/ALUN ALUN,136.881936,-4.557186,VIP
TIM019,411019,3007,SDRMGR_GUL_TIMIKA1,10370,31,PUMA,TIMIKA,E-TIM019M41-YosSudarsoTimika,PERTOKOAN BUDI UTOMO,SPECIAL AREA/MALL/ALUN ALUN,136.881936,-4.557186,VIP
TIM019,411019,3007,SDRMGR_GUL_TIMIKA1,10370,12,PUMA,TIMIKA,E-TIM019M41-YosSudarsoTimika,PERTOKOAN BUDI UTOMO,SPECIAL AREA/MALL/ALUN ALUN,136.881936,-4.557186,VIP
TIM019,411019,3007,SDRMGR_GUL_TIMIKA1,10370,22,PUMA,TIMIKA,E-TIM019M41-YosSudarsoTimika,PERTOKOAN BUDI UTOMO,SPECIAL AREA/MALL/ALUN ALUN,136.881936,-4.557186,VIP
TIM019,411019,3007,SDRMGR_GUL_TIMIKA1,10370,32,PUMA,TIMIKA,E-TIM019M41-YosSudarsoTimika,PERTOKOAN BUDI UTOMO,SPECIAL AREA/MALL/ALUN ALUN,136.881936,-4.557186,VIP
TIM019,411019,3007,SDRMGR_GUL_TIMIKA1,10370,13,PUMA,TIMIKA,E-TIM019M41-YosSudarsoTimika,PERTOKOAN BUDI UTOMO,SPECIAL AREA/MALL/ALUN ALUN,136.881936,-4.557186,VIP
TIM019,411019,3007,SDRMGR_GUL_TIMIKA1,10370,23,PUMA,TIMIKA,E-TIM019M41-YosSudarsoTimika,PERTOKOAN BUDI UTOMO,SPECIAL AREA/MALL/ALUN ALUN,136.881936,-4.557186,VIP
TIM019,411019,3007,SDRMGR_GUL_TIMIKA1,10370,33,PUMA,TIMIKA,E-TIM019M41-YosSudarsoTimika,PERTOKOAN BUDI UTOMO,SPECIAL AREA/MALL/ALUN ALUN,136.881936,-4.557186,VIP
TIM090,411090,3007,SDRMGR_GUL_TIMIKA1,10370,11,PUMA,TIMIKA,E-TIM090M41-InaugaMimika-DMT,PERTOKOAN BUDI UTOMO,SPECIAL AREA/MALL/ALUN ALUN,136.881936,-4.557186,VIP
TIM090,411090,3007,SDRMGR_GUL_TIMIKA1,10370,21,PUMA,TIMIKA,E-TIM090M41-InaugaMimika-DMT,PERTOKOAN BUDI UTOMO,SPECIAL AREA/MALL/ALUN ALUN,136.881936,-4.557186,VIP
TIM090,411090,3007,SDRMGR_GUL_TIMIKA1,10370,31,PUMA,TIMIKA,E-TIM090M41-InaugaMimika-DMT,PERTOKOAN BUDI UTOMO,SPECIAL AREA/MALL/ALUN ALUN,136.881936,-4.557186,VIP
TIM090,411090,3007,SDRMGR_GUL_TIMIKA1,10370,13,PUMA,TIMIKA,E-TIM090M41-InaugaMimika-DMT,PERTOKOAN BUDI UTOMO,SPECIAL AREA/MALL/ALUN ALUN,136.881936,-4.557186,VIP
TIM090,411090,3007,SDRMGR_GUL_TIMIKA1,10370,23,PUMA,TIMIKA,E-TIM090M41-InaugaMimika-DMT,PERTOKOAN BUDI UTOMO,SPECIAL AREA/MALL/ALUN ALUN,136.881936,-4.557186,VIP
TIM090,411090,3007,SDRMGR_GUL_TIMIKA1,10370,33,PUMA,TIMIKA,E-TIM090M41-InaugaMimika-DMT,PERTOKOAN BUDI UTOMO,SPECIAL AREA/MALL/ALUN ALUN,136.881936,-4.557186,VIP
TIM132,411132,3007,SDRMGR_GUL_TIMIKA1,10370,11,PUMA,TIMIKA,E-TIM132M41-BlessTimika-DMT,PERTOKOAN BUDI UTOMO,SPECIAL AREA/MALL/ALUN ALUN,136.881936,-4.557186,VIP
TIM132,411132,3007,SDRMGR_GUL_TIMIKA1,10370,21,PUMA,TIMIKA,E-TIM132M41-BlessTimika-DMT,PERTOKOAN BUDI UTOMO,SPECIAL AREA/MALL/ALUN ALUN,136.881936,-4.557186,VIP
TIM132,411132,3007,SDRMGR_GUL_TIMIKA1,10370,31,PUMA,TIMIKA,E-TIM132M41-BlessTimika-DMT,PERTOKOAN BUDI UTOMO,SPECIAL AREA/MALL/ALUN ALUN,136.881936,-4.557186,VIP
TIM132,411132,3007,SDRMGR_GUL_TIMIKA1,10370,13,PUMA,TIMIKA,E-TIM132M41-BlessTimika-DMT,PERTOKOAN BUDI UTOMO,SPECIAL AREA/MALL/ALUN ALUN,136.881936,-4.557186,VIP
TIM132,411132,3007,SDRMGR_GUL_TIMIKA1,10370,23,PUMA,TIMIKA,E-TIM132M41-BlessTimika-DMT,PERTOKOAN BUDI UTOMO,SPECIAL AREA/MALL/ALUN ALUN,136.881936,-4.557186,VIP
TIM132,411132,3007,SDRMGR_GUL_TIMIKA1,10370,33,PUMA,TIMIKA,E-TIM132M41-BlessTimika-DMT,PERTOKOAN BUDI UTOMO,SPECIAL AREA/MALL/ALUN ALUN,136.881936,-4.557186,VIP
TIM160,411160,3007,SDRMGR_GUL_TIMIKA1,10370,11,PUMA,TIMIKA,E-TIM160M41-McpPattimuraTimika-TBG,PERTOKOAN BUDI UTOMO,SPECIAL AREA/MALL/ALUN ALUN,136.881936,-4.557186,VIP
TIM160,411160,3007,SDRMGR_GUL_TIMIKA1,10370,21,PUMA,TIMIKA,E-TIM160M41-McpPattimuraTimika-TBG,PERTOKOAN BUDI UTOMO,SPECIAL AREA/MALL/ALUN ALUN,136.881936,-4.557186,VIP
TIM160,411160,3007,SDRMGR_GUL_TIMIKA1,10370,31,PUMA,TIMIKA,E-TIM160M41-McpPattimuraTimika-TBG,PERTOKOAN BUDI UTOMO,SPECIAL AREA/MALL/ALUN ALUN,136.881936,-4.557186,VIP
