PrimKey,SITE_ID,SITE_NUM,CONTROLLER_NUM,CONTROLLER_NAME,REGION,SITE_NAME,LAC,CI,LAC_CI_NODE,BAND,NODE,LONGITUDE,LATITUDE,CLUSTER_NAME,SUB_NAME,NSA,POI_AREA,POI_REGIONAL,POI_NAME,POI_LOCATION,POI_CATEGORY,POI_LONGITUDE,POI_LATITUDE,KATEGORI
,BRI056,4642,312,BSCZ_BJB3,KALIMANTAN,BRI056_DAMANHURI-PTI,18431,12,18431_12_2G,DCS 1800,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI043,4632,312,BSCZ_BJB3,KALIMANTAN,BRI043_ANTASARIBARABA-PTI,18431,11,18431_11_2G,DCS 1800,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI043,4632,312,BSCZ_BJB3,KALIMANTAN,BRI043_ANTASARIBARABA-PTI,18431,13,18431_13_2G,DCS 1800,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI043,4632,312,BSCZ_BJB3,KALIMANTAN,BRI043_ANTASARIBARABA-PTI,18431,12,18431_12_2G,DCS 1800,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,PLI256,6099,312,BSCZ_BJB3,KALIMANTAN,PLI256_BODSGNMAKMUR-EBT,18431,2,18431_2_2G,GSM 900,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI049,6020,312,BSCZ_BJB3,KALIMANTAN,PLI049_SBRMAKMUR-DMT,18431,12,18431_12_2G,DCS 1800,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI024,6002,312,BSCZ_BJB3,KALIMANTAN,PLI024_RANGGANG,18431,2,18431_2_2G,GSM 900,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI034,6008,312,BSCZ_BJB3,KALIMANTAN,PLI034_PAGATANBESAR,18431,11,18431_11_2G,DCS 1800,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI034,6008,312,BSCZ_BJB3,KALIMANTAN,PLI034_PAGATANBESAR,18431,12,18431_12_2G,DCS 1800,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI034,6008,312,BSCZ_BJB3,KALIMANTAN,PLI034_PAGATANBESAR,18431,13,18431_13_2G,DCS 1800,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI026,6004,312,BSCZ_BJB3,KALIMANTAN,PLI026_KUALATAMBANGAN,18431,2,18431_2_2G,GSM 900,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI026,6004,312,BSCZ_BJB3,KALIMANTAN,PLI026_KUALATAMBANGAN,18431,1,18431_1_2G,GSM 900,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI256,6099,312,BSCZ_BJB3,KALIMANTAN,PLI256_BODSGNMAKMUR-EBT,18431,14,18431_14_2G,DCS 1800,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI256,6099,312,BSCZ_BJB3,KALIMANTAN,PLI256_BODSGNMAKMUR-EBT,18431,13,18431_13_2G,DCS 1800,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI152,6082,312,BSCZ_BJB3,KALIMANTAN,PLI152_MARTADAH-TBG,18431,12,18431_12_2G,DCS 1800,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI152,6082,312,BSCZ_BJB3,KALIMANTAN,PLI152_MARTADAH-TBG,18431,13,18431_13_2G,DCS 1800,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI157,6087,312,BSCZ_BJB3,KALIMANTAN,PLI157_TAKESUNG-TBG,18431,13,18431_13_2G,DCS 1800,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI157,6087,312,BSCZ_BJB3,KALIMANTAN,PLI157_TAKESUNG-TBG,18431,12,18431_12_2G,DCS 1800,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI157,6087,312,BSCZ_BJB3,KALIMANTAN,PLI157_TAKESUNG-TBG,18431,11,18431_11_2G,DCS 1800,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,BRI045,4634,312,BSCZ_BJB3,KALIMANTAN,BRI045_PASARMURAKATA-PTI,18431,2,18431_2_2G,GSM 900,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI045,4634,312,BSCZ_BJB3,KALIMANTAN,BRI045_PASARMURAKATA-PTI,18431,3,18431_3_2G,GSM 900,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,PLI136,6078,312,BSCZ_BJB3,KALIMANTAN,PLI136_TABANIO-TBG,18431,1,18431_1_2G,GSM 900,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI136,6078,312,BSCZ_BJB3,KALIMANTAN,PLI136_TABANIO-TBG,18431,2,18431_2_2G,GSM 900,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,BRI044,4633,312,BSCZ_BJB3,KALIMANTAN,BRI044_PASARBARABAI-PTI,18431,1,18431_1_2G,GSM 900,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI044,4633,312,BSCZ_BJB3,KALIMANTAN,BRI044_PASARBARABAI-PTI,18431,3,18431_3_2G,GSM 900,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI001,4598,312,BSCZ_BJB3,KALIMANTAN,BRI001M21_STOBARABAI-DMT,18436,2,18436_2_2G,GSM 900,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI001,4598,312,BSCZ_BJB3,KALIMANTAN,BRI001M21_STOBARABAI-DMT,18436,12,18436_12_2G,DCS 1800,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI001,4598,312,BSCZ_BJB3,KALIMANTAN,BRI001M21_STOBARABAI-DMT,18436,13,18436_13_2G,DCS 1800,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,PLI157,6087,312,BSCZ_BJB3,KALIMANTAN,PLI157_TAKESUNG-TBG,18436,1,18436_1_2G,GSM 900,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI157,6087,312,BSCZ_BJB3,KALIMANTAN,PLI157_TAKESUNG-TBG,18436,2,18436_2_2G,GSM 900,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,BRI050,4638,312,BSCZ_BJB3,KALIMANTAN,BRI050_BRBMURAKATABARAT,18436,11,18436_11_2G,DCS 1800,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI013,4609,312,BSCZ_BJB3,KALIMANTAN,BRI013_BANUABINJAI,18436,13,18436_13_2G,DCS 1800,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI013,4609,312,BSCZ_BJB3,KALIMANTAN,BRI013_BANUABINJAI,18436,11,18436_11_2G,DCS 1800,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI056,4642,312,BSCZ_BJB3,KALIMANTAN,BRI056_DAMANHURI-PTI,18436,1,18436_1_2G,GSM 900,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI056,4642,312,BSCZ_BJB3,KALIMANTAN,BRI056_DAMANHURI-PTI,18436,3,18436_3_2G,GSM 900,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI056,4642,312,BSCZ_BJB3,KALIMANTAN,BRI056_DAMANHURI-PTI,18436,2,18436_2_2G,GSM 900,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI013,4609,312,BSCZ_BJB3,KALIMANTAN,BRI013_BANUABINJAI,18436,3,18436_3_2G,GSM 900,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI009,4605,312,BSCZ_BJB3,KALIMANTAN,BRI009_MUALIMIN,18436,12,18436_12_2G,DCS 1800,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI009,4605,312,BSCZ_BJB3,KALIMANTAN,BRI009_MUALIMIN,18436,13,18436_13_2G,DCS 1800,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI038,4629,312,BSCZ_BJB3,KALIMANTAN,BRI038_RIDANIBARABAIMW-PTI,18436,13,18436_13_2G,DCS 1800,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI038,4629,312,BSCZ_BJB3,KALIMANTAN,BRI038_RIDANIBARABAIMW-PTI,18436,12,18436_12_2G,DCS 1800,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI038,4629,312,BSCZ_BJB3,KALIMANTAN,BRI038_RIDANIBARABAIMW-PTI,18436,11,18436_11_2G,DCS 1800,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI009,4605,312,BSCZ_BJB3,KALIMANTAN,BRI009_MUALIMIN,18436,11,18436_11_2G,DCS 1800,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI013,4609,312,BSCZ_BJB3,KALIMANTAN,BRI013_BANUABINJAI,18436,2,18436_2_2G,GSM 900,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI013,4609,312,BSCZ_BJB3,KALIMANTAN,BRI013_BANUABINJAI,18436,1,18436_1_2G,GSM 900,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI044,4633,312,BSCZ_BJB3,KALIMANTAN,BRI044_PASARBARABAI-PTI,18436,12,18436_12_2G,DCS 1800,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI009,4605,312,BSCZ_BJB3,KALIMANTAN,BRI009_MUALIMIN,18436,1,18436_1_2G,GSM 900,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI009,4605,312,BSCZ_BJB3,KALIMANTAN,BRI009_MUALIMIN,18436,2,18436_2_2G,GSM 900,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,PLI024,6002,312,BSCZ_BJB3,KALIMANTAN,PLI024_RANGGANG,18436,13,18436_13_2G,DCS 1800,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI024,6002,312,BSCZ_BJB3,KALIMANTAN,PLI024_RANGGANG,18436,11,18436_11_2G,DCS 1800,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI024,6002,312,BSCZ_BJB3,KALIMANTAN,PLI024_RANGGANG,18436,12,18436_12_2G,DCS 1800,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI256,6099,312,BSCZ_BJB3,KALIMANTAN,PLI256_BODSGNMAKMUR-EBT,18436,1,18436_1_2G,GSM 900,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI256,6099,312,BSCZ_BJB3,KALIMANTAN,PLI256_BODSGNMAKMUR-EBT,18436,3,18436_3_2G,GSM 900,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI024,6002,312,BSCZ_BJB3,KALIMANTAN,PLI024_RANGGANG,18436,3,18436_3_2G,GSM 900,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI152,6082,312,BSCZ_BJB3,KALIMANTAN,PLI152_MARTADAH-TBG,18436,1,18436_1_2G,GSM 900,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI152,6082,312,BSCZ_BJB3,KALIMANTAN,PLI152_MARTADAH-TBG,18436,2,18436_2_2G,GSM 900,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI022,6000,312,BSCZ_BJB3,KALIMANTAN,PLI022_TAKISUNG,18436,1,18436_1_2G,GSM 900,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI022,6000,312,BSCZ_BJB3,KALIMANTAN,PLI022_TAKISUNG,18436,2,18436_2_2G,GSM 900,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI022,6000,312,BSCZ_BJB3,KALIMANTAN,PLI022_TAKISUNG,18436,3,18436_3_2G,GSM 900,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,BRI052,4640,312,BSCZ_BJB3,KALIMANTAN,BRI052_MBRBMURAKATATIMURMW,18436,11,18436_11_2G,DCS 1800,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI052,4640,312,BSCZ_BJB3,KALIMANTAN,BRI052_MBRBMURAKATATIMURMW,18436,12,18436_12_2G,DCS 1800,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI052,4640,312,BSCZ_BJB3,KALIMANTAN,BRI052_MBRBMURAKATATIMURMW,18436,13,18436_13_2G,DCS 1800,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,PLI022,6000,312,BSCZ_BJB3,KALIMANTAN,PLI022_TAKISUNG,18436,11,18436_11_2G,DCS 1800,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI022,6000,312,BSCZ_BJB3,KALIMANTAN,PLI022_TAKISUNG,18436,12,18436_12_2G,DCS 1800,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI022,6000,312,BSCZ_BJB3,KALIMANTAN,PLI022_TAKISUNG,18436,13,18436_13_2G,DCS 1800,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI136,6078,312,BSCZ_BJB3,KALIMANTAN,PLI136_TABANIO-TBG,18436,11,18436_11_2G,DCS 1800,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI136,6078,312,BSCZ_BJB3,KALIMANTAN,PLI136_TABANIO-TBG,18436,14,18436_14_2G,DCS 1800,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,BRI045,4634,312,BSCZ_BJB3,KALIMANTAN,BRI045_PASARMURAKATA-PTI,18436,13,18436_13_2G,DCS 1800,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI045,4634,312,BSCZ_BJB3,KALIMANTAN,BRI045_PASARMURAKATA-PTI,18436,11,18436_11_2G,DCS 1800,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,PLI152,6082,312,BSCZ_BJB3,KALIMANTAN,PLI152_MARTADAH-TBG,18436,11,18436_11_2G,DCS 1800,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI026,6004,312,BSCZ_BJB3,KALIMANTAN,PLI026_KUALATAMBANGAN,18436,3,18436_3_2G,GSM 900,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI026,6004,312,BSCZ_BJB3,KALIMANTAN,PLI026_KUALATAMBANGAN,18436,13,18436_13_2G,DCS 1800,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,PLI026,6004,312,BSCZ_BJB3,KALIMANTAN,PLI026_KUALATAMBANGAN,18436,11,18436_11_2G,DCS 1800,2G,114.64462,-3.89378,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,PANTAI TAKISUNG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,114.64462,-3.89378,SPECIAL AREA
,BRI044,4633,312,BSCZ_BJB3,KALIMANTAN,BRI044_PASARBARABAI-PTI,18436,2,18436_2_2G,GSM 900,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,BRI056,4642,312,BSCZ_BJB3,KALIMANTAN,BRI056_DAMANHURI-PTI,18436,13,18436_13_2G,DCS 1800,2G,115.38298,-2.58517,,,BANJARMASIN,BANJARMASIN,KALIMANTAN,MURAKATA,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,115.38298,-2.58517,SPECIAL AREA
,KKP007,4916,315,BSCZ_BTK1,KALIMANTAN,KKP007M21_TIMPAH,18470,16,18470_16_2G,DCS 1800,2G,114.47422,-1.73205,,,PALANGKARAYA,PALANGKARAYA,KALIMANTAN,REST AREA SRI NIDA,JALUR MUDIK,JALUR MUDIK/SPBU/REST AREA,114.47422,-1.73205,JALUR MUDIK
,MTW080,5713,315,BSCZ_BTK1,KALIMANTAN,MTW080M21_NUSAINDAHMTW,18470,1,18470_1_2G,GSM 900,2G,114.8992454,-0.9599341,,,PALANGKARAYA,PALANGKARAYA,KALIMANTAN,MESJID AT-TAQWA MUARA TEWEH,RELIGION,RELIGION,114.8992454,-0.9599341,RELIGION
,KKP007,4916,315,BSCZ_BTK1,KALIMANTAN,KKP007M21_TIMPAH,18470,15,18470_15_2G,DCS 1800,2G,114.47422,-1.73205,,,PALANGKARAYA,PALANGKARAYA,KALIMANTAN,REST AREA SRI NIDA,JALUR MUDIK,JALUR MUDIK/SPBU/REST AREA,114.47422,-1.73205,JALUR MUDIK
,KKP007,4916,315,BSCZ_BTK1,KALIMANTAN,KKP007M21_TIMPAH,18470,14,18470_14_2G,DCS 1800,2G,114.47422,-1.73205,,,PALANGKARAYA,PALANGKARAYA,KALIMANTAN,REST AREA SRI NIDA,JALUR MUDIK,JALUR MUDIK/SPBU/REST AREA,114.47422,-1.73205,JALUR MUDIK
