Subnetwrok ID,EMS,Subnetwork Name,Regional,ID-BOARDINFO/Port,USERLABEL,Remark,BOARDINFO,MODULE,PORTTYPE,LOCALPORT,SUBPORT,VLANID,VPNID,MAC,IPV4ADDR,IPV4SUBNETMASKLEN,IPV6ADDR,IPV6SUBNETMASKLEN
937,EMS6,RNCZ_POMALAA1,KENDARI,937-1/3/26/1,IUB_Interface_4,IuB,1/3/2026,1,0,1,0,0,0,00-19-C6-4A-3B-F7,10.240.114.158,30,,
937,EMS6,RNCZ_POMALAA1,KENDARI,937-1/3/27/2,IUB_Interface_6,IuB,1/3/2027,1,0,2,0,0,0,00-19-C6-4A-5A-C9,10.240.114.6,30,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/1/17/1,IUCS&IUR_Interface 1,IuCS,1/1/2017,1,0,1,0,0,0,00-19-C6-4D-95-04,,,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/1/17/1,IUCS_IF_CP_1,IuCS,1/1/2017,1,0,1,1,3043,0,,10.240.112.242,30,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/1/17/1,IUCS_IF_UP_1,IuCS,1/1/2017,1,0,1,2,3053,0,,10.240.112.250,30,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/1/17/1,IUR_IF_CP&UP_1,IuR,1/1/2017,1,0,1,3,3031,0,,10.240.115.162,30,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/1/23/1,IUPS_Interface_1,IuPS,1/1/2023,1,0,1,0,0,0,00-19-C6-4D-C8-16,,,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/1/23/1,IUPS_IF_CP_1,IuPS,1/1/2023,1,0,1,1,3013,0,,10.240.113.162,30,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/1/23/1,IUPS_IF_UP_1,IuPS,1/1/2023,1,0,1,2,3023,0,,10.240.113.170,30,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/1/25/1,IUB_Interface_1,IuB,1/1/2025,1,0,1,0,0,0,00-19-C6-4D-D9-1C,10.240.114.242,30,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/1/26/1,IUB_Interface_3,IuB,1/1/2026,1,0,1,0,0,0,00-19-C6-4D-E1-9F,10.240.114.250,30,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/2/25/1,IUPS_Interface_5,IuPS,1/2/2025,1,0,1,0,0,0,00-19-C6-44-CE-1F,,,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/2/25/1,IUPS_IF_CP_5,IuPS,1/2/2025,1,0,1,1,3017,0,,10.241.25.18,30,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/2/25/1,IUPS_IF_UP_5,IuPS,1/2/2025,1,0,1,2,3027,0,,10.241.25.22,30,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/2/25/2,IUB_Interface_5,IuB,1/2/2025,1,0,2,0,0,0,00-19-C6-44-E4-6E,10.240.114.10,30,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/2/26/1,IUPS_Interface_6,IuPS,1/2/2026,1,0,1,0,0,0,00-19-C6-44-D6-A2,,,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/2/26/1,IUPS_IF_CP_6,IuPS,1/2/2026,1,0,1,1,3018,0,,10.241.25.26,30,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/2/26/1,IUPS_IF_UP_6,IuPS,1/2/2026,1,0,1,2,3028,0,,10.241.25.30,30,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/2/26/2,IUB_Interface_6,IuB,1/2/2026,1,0,2,0,0,0,00-19-C6-44-EC-F1,10.240.114.14,30,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/3/17/1,IUCS&IUR_Interface 2,IuCS,1/3/2017,1,0,1,0,0,0,00-19-C6-4B-7F-09,,,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/3/17/1,IUCS_IF_CP_2,IuCS,1/3/2017,1,0,1,1,3044,0,,10.240.112.246,30,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/3/17/1,IUCS_IF_UP_2,IuCS,1/3/2017,1,0,1,2,3054,0,,10.240.112.254,30,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/3/17/1,IUR_IF_CP&UP_2,IuR,1/3/2017,1,0,1,3,3032,0,,10.240.115.166,30,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/3/18/1,IUPS_Interface_3,IuPS,1/3/2018,1,0,1,0,0,0,00-19-C6-4B-87-8C,,,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/3/18/1,IUPS_IF_CP_3,IuPS,1/3/2018,1,0,1,1,3015,0,,10.243.30.66,30,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/3/18/1,IUPS_IF_UP_3,IuPS,1/3/2018,1,0,1,2,3025,0,,10.243.30.74,30,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/3/23/1,IUPS_Interface_1,IuPS,1/3/2023,1,0,1,0,0,0,00-19-C6-4B-B2-1B,,,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/3/23/1,IUPS_IF_CP_2,IuPS,1/3/2023,1,0,1,1,3014,0,,10.240.113.166,30,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/3/23/1,IUPS_IF_UP_2,IuPS,1/3/2023,1,0,1,2,3024,0,,10.240.113.174,30,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/3/24/1,IUPS_Interface_4,IuPS,1/3/2024,1,0,1,0,0,0,00-19-C6-4B-BA-9E,,,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/3/24/1,IUPS_IF_CP_4,IuPS,1/3/2024,1,0,1,1,3016,0,,10.243.30.70,30,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/3/24/1,IUPS_IF_UP_4,IuPS,1/3/2024,1,0,1,2,3026,0,,10.243.30.78,30,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/3/25/1,IUB_Interface_2,IuB,1/3/2025,1,0,1,0,0,0,00-19-C6-4B-C3-21,10.240.114.246,30,,
938,EMS6,RNCZ_BAUBAU1,KENDARI,938-1/3/26/1,IUB_Interface_4,IuB,1/3/2026,1,0,1,0,0,0,00-19-C6-4B-CB-A4,10.240.114.254,30,,
939,EMS5,RNCZ_LAMALA,PALU,939-1/1/23/1,IUCS_IF_1,IuCS,1/1/2023,1,0,1,0,0,0,00-19-C6-4B-62-B4,,,,
939,EMS5,RNCZ_LAMALA,PALU,939-1/1/23/1,IUCS_CP_IF_1,IuCS,1/1/2023,1,0,1,1,3041,0,,10.245.138.201,30,,
939,EMS5,RNCZ_LAMALA,PALU,939-1/1/23/1,IUCS_UP_IF_1,IuCS,1/1/2023,1,0,1,2,3051,0,,10.245.138.193,30,,
939,EMS5,RNCZ_LAMALA,PALU,939-1/1/24/1,IUPS_IF_1,IuPS,1/1/2024,1,0,1,0,0,0,00-19-C6-4B-62-CC,,,,
939,EMS5,RNCZ_LAMALA,PALU,939-1/1/24/1,IUPS_CP_IF_1,IuPS,1/1/2024,1,0,1,1,3011,0,,10.245.141.73,30,,
939,EMS5,RNCZ_LAMALA,PALU,939-1/1/24/1,IUPS_UP_IF_1,IuPS,1/1/2024,1,0,1,2,3021,0,,10.245.141.65,30,,
939,EMS5,RNCZ_LAMALA,PALU,939-1/1/25/1,IUB_IF_1,IuB,1/1/2025,1,0,1,0,0,0,00-19-C6-4B-62-B8,10.245.88.250,30,,
939,EMS5,RNCZ_LAMALA,PALU,939-1/1/26/1,IUR_IF_1,IuR,1/1/2026,1,0,1,0,0,0,00-19-C6-4B-62-B1,10.245.160.14,30,,
939,EMS5,RNCZ_LAMALA,PALU,939-1/3/23/1,IUCS_IF_2,IuCS,1/3/2023,1,0,1,0,0,0,00-19-C6-4B-62-A4,,,,
939,EMS5,RNCZ_LAMALA,PALU,939-1/3/23/1,IUCS_CP_IF_2,IuCS,1/3/2023,1,0,1,1,3042,0,,10.245.138.205,30,,
939,EMS5,RNCZ_LAMALA,PALU,939-1/3/23/1,IUCS_UP_IF_2,IuCS,1/3/2023,1,0,1,2,3052,0,,10.245.138.197,30,,
939,EMS5,RNCZ_LAMALA,PALU,939-1/3/24/1,IUPS_IF_2,IuPS,1/3/2024,1,0,1,0,0,0,00-19-C6-4B-62-C8,,,,
939,EMS5,RNCZ_LAMALA,PALU,939-1/3/24/1,IUPS_CP_IF_2,IuPS,1/3/2024,1,0,1,1,3012,0,,10.245.141.77,30,,
939,EMS5,RNCZ_LAMALA,PALU,939-1/3/24/1,IUPS_UP_IF_2,IuPS,1/3/2024,1,0,1,2,3022,0,,10.245.141.69,30,,
939,EMS5,RNCZ_LAMALA,PALU,939-1/3/25/1,IUB_IF_2,IuB,1/3/2025,1,0,1,0,0,0,00-19-C6-4B-62-B0,10.245.88.254,30,,
940,EMS7,RNCZ_PENGAYOMAN1,MAKASSAR,940-1/1/17/1,IuCS(1-1-17) IF 1 Virtual,IuCS,1/1/2017,1,0,1,0,0,0,00-19-C6-40-B4-5F,,,,
940,EMS7,RNCZ_PENGAYOMAN1,MAKASSAR,940-1/1/17/1,IuCS(1-1-17) IF 1 For CP,IuCS,1/1/2017,1,0,1,1,3050,0,,10.243.168.2,30,,
940,EMS7,RNCZ_PENGAYOMAN1,MAKASSAR,940-1/1/17/1,IuCS(1-1-17) IF 1 For UP,IuCS,1/1/2017,1,0,1,2,3060,0,,10.243.168.10,30,,
940,EMS7,RNCZ_PENGAYOMAN1,MAKASSAR,940-1/1/17/1,Iur(1-1-17) IF 1,IuR,1/1/2017,1,0,1,3,3040,0,,10.243.170.2,30,,
940,EMS7,RNCZ_PENGAYOMAN1,MAKASSAR,940-1/1/23/1,IuPS(1-1-23)  IF 1 Virtual,IuPS,1/1/2023,1,0,1,0,0,0,00-19-C6-40-E7-71,,,,
940,EMS7,RNCZ_PENGAYOMAN1,MAKASSAR,940-1/1/23/1,IuPS(1-1-23) IF 1 For CP,IuPS,1/1/2023,1,0,1,1,3014,0,,10.243.169.2,30,,
940,EMS7,RNCZ_PENGAYOMAN1,MAKASSAR,940-1/1/23/1,IuPS(1-1-23) IF 1 For UP,IuPS,1/1/2023,1,0,1,2,3024,0,,10.243.169.10,30,,
940,EMS7,RNCZ_PENGAYOMAN1,MAKASSAR,940-1/1/24/1,IuPS(1-1-24)  IF 3 Virtual,IuPS,1/1/2024,1,0,1,0,0,0,00-19-C6-40-EF-F4,,,,
940,EMS7,RNCZ_PENGAYOMAN1,MAKASSAR,940-1/1/24/1,IuPS(1-1-24) IF 3 For CP,IuPS,1/1/2024,1,0,1,1,3011,0,,10.243.30.2,30,,
940,EMS7,RNCZ_PENGAYOMAN1,MAKASSAR,940-1/1/24/1,IuPS(1-1-24) IF 3 For UP,IuPS,1/1/2024,1,0,1,2,3021,0,,10.243.30.10,30,,
940,EMS7,RNCZ_PENGAYOMAN1,MAKASSAR,940-1/1/25/1,Iub(1-1-25)   IF 1 Virtual,IuB,1/1/2025,1,0,1,0,0,0,00-19-C6-40-F8-77,10.244.168.2,30,,
940,EMS7,RNCZ_PENGAYOMAN1,MAKASSAR,940-1/1/26/1,Iub(1-1-26)   IF 3 Virtual,IuB,1/1/2026,1,0,1,0,0,0,00-19-C6-41-00-FA,10.244.168.10,30,,
940,EMS7,RNCZ_PENGAYOMAN1,MAKASSAR,940-1/3/17/1,IuCS(1-3-17) IF 1 Virtual,IuCS,1/3/2017,1,0,1,0,0,0,00-19-C6-3E-9E-64,,,,
940,EMS7,RNCZ_PENGAYOMAN1,MAKASSAR,940-1/3/17/1,IuCS(1-3-17) IF 1 For CP,IuCS,1/3/2017,1,0,1,1,3047,0,,10.243.168.6,30,,
940,EMS7,RNCZ_PENGAYOMAN1,MAKASSAR,940-1/3/17/1,IuCS(1-3-17) IF 1 For UP,IuCS,1/3/2017,1,0,1,2,3057,0,,10.243.168.14,30,,
940,EMS7,RNCZ_PENGAYOMAN1,MAKASSAR,940-1/3/17/1,Iur(1-3-17) IF 1,IuR,1/3/2017,1,0,1,3,3556,0,,10.243.170.6,30,,
940,EMS7,RNCZ_PENGAYOMAN1,MAKASSAR,940-1/3/23/1,IuPS(1-3-23)  IF 1 Virtual,IuPS,1/3/2023,1,0,1,0,0,0,00-19-C6-3E-D1-76,,,,
940,EMS7,RNCZ_PENGAYOMAN1,MAKASSAR,940-1/3/23/1,IuPS(1-3-23) IF 1 For CP,IuPS,1/3/2023,1,0,1,1,3013,0,,10.243.169.6,30,,
940,EMS7,RNCZ_PENGAYOMAN1,MAKASSAR,940-1/3/23/1,IuPS(1-3-23) IF 1 For UP,IuPS,1/3/2023,1,0,1,2,3023,0,,10.243.169.14,30,,
940,EMS7,RNCZ_PENGAYOMAN1,MAKASSAR,940-1/3/24/1,IuPS(1-3-24)  IF 4 Virtual,IuPS,1/3/2024,1,0,1,0,0,0,00-19-C6-3E-D9-F9,,,,
940,EMS7,RNCZ_PENGAYOMAN1,MAKASSAR,940-1/3/24/1,IuPS(1-3-24) IF 4 For CP,IuPS,1/3/2024,1,0,1,1,3012,0,,10.243.30.6,30,,
940,EMS7,RNCZ_PENGAYOMAN1,MAKASSAR,940-1/3/24/1,IuPS(1-3-24) IF 4 For UP,IuPS,1/3/2024,1,0,1,2,3022,0,,10.243.30.14,30,,
940,EMS7,RNCZ_PENGAYOMAN1,MAKASSAR,940-1/3/25/1,Iub(1-3-25)   IF 1 Virtual,IuB,1/3/2025,1,0,1,0,0,0,00-19-C6-3E-E2-7C,10.244.168.6,30,,
940,EMS7,RNCZ_PENGAYOMAN1,MAKASSAR,940-1/3/26/1,Iub(1-2-26)   IF 3 Virtual,IuB,1/3/2026,1,0,1,0,0,0,00-19-C6-3E-EA-FF,10.244.168.14,30,,
940,EMS7,RNCZ_PENGAYOMAN1,MAKASSAR,940-1/3/27/1,Iub Test IF,IuB,1/3/2027,1,0,1,0,0,0,00-19-C6-3E-F3-82,192.169.1.1,24,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/1/17/1,IuCS(1-1-17) IF 1 Virtual,IuCS,1/1/2017,1,0,1,0,0,0,00-19-C6-42-44-0C,,,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/1/17/1,IuCS(1-1-17) IF 1 For CP,IuCS,1/1/2017,1,0,1,1,3048,0,,10.243.168.50,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/1/17/1,IuCS(1-1-17) IF 1 For UP,IuCS,1/1/2017,1,0,1,2,3058,0,,10.243.168.58,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/1/17/1,Iur(1-1-17) IF 1,IuR,1/1/2017,1,0,1,3,3552,0,,10.243.170.34,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/1/23/1,IuPS(1-1-23)  IF 1 Virtual,IuPS,1/1/2023,1,0,1,0,0,0,00-19-C6-42-77-1E,,,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/1/23/1,IuPS(1-1-23) IF 1 For CP,IuPS,1/1/2023,1,0,1,1,3016,0,,10.243.169.34,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/1/23/1,IuPS(1-1-23) IF 1 For UP,IuPS,1/1/2023,1,0,1,2,3026,0,,10.243.169.42,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/1/23/2,IuPS(1-1-23) IF 5 Virtual,IuPS,1/1/2023,1,0,2,0,0,0,00-19-C6-42-8D-6D,,,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/1/23/2,IuPS(1-1-23) IF 5 For CP,IuPS,1/1/2023,1,0,2,1,3321,0,,10.243.33.130,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/1/23/2,IuPS(1-1-23) IF 5 For UP,IuPS,1/1/2023,1,0,2,2,3331,0,,10.243.33.134,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/1/24/1,IuPS(1-1-24)  IF 3 Virtual,IuPS,1/1/2024,1,0,1,0,0,0,00-19-C6-42-7F-A1,,,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/1/24/1,IuPS(1-1-24) IF 3 For CP,IuPS,1/1/2024,1,0,1,1,3012,0,,10.243.31.226,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/1/24/1,IuPS(1-1-24) IF 3 For UP,IuPS,1/1/2024,1,0,1,2,3022,0,,10.243.31.234,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/1/24/2,IuPS(1-1-24) IF 7 Virtual,IuPS,1/1/2024,1,0,2,0,0,0,00-19-C6-42-95-F0,,,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/1/24/2,IuPS(1-1-24) IF 7 For CP,IuPS,1/1/2024,1,0,2,1,3323,0,,10.243.33.146,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/1/24/2,IuPS(1-1-24) IF 7 For UP,IuPS,1/1/2024,1,0,2,2,3333,0,,10.243.33.150,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/1/25/1,Iub(1-1-25)  IF 1,IuB,1/1/2025,1,0,1,0,0,0,00-19-C6-42-88-24,10.244.168.18,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/1/26/1,Iub(1-1-26)  IF 3,IuB,1/1/2026,1,0,1,0,0,0,00-19-C6-42-90-A7,10.244.168.26,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/2/25/1,Iub(1-2-25)  IF 7,IuB,1/2/2025,1,0,1,0,0,0,00-19-C6-49-7D-26,10.245.3.2,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/2/25/2,Iub(1-2-25)  IF 9,IuB,1/2/2025,1,0,2,0,0,0,00-19-C6-49-93-75,10.245.3.10,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/2/26/1,Iub(1-2-26)  IF 8,IuB,1/2/2026,1,0,1,0,0,0,00-19-C6-49-85-A9,10.245.3.6,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/2/26/2,Iub(1-2-26)  IF 10,IuB,1/2/2026,1,0,2,0,0,0,00-19-C6-49-9B-F8,10.245.3.14,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/3/17/1,IuCS(1-3-17) IF 1 Virtual,IuCS,1/3/2017,1,0,1,0,0,0,00-19-C6-40-2E-11,,,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/3/17/1,IuCS(1-3-17) IF 1 For CP,IuCS,1/3/2017,1,0,1,1,3761,0,,10.243.168.54,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/3/17/1,IuCS(1-3-17) IF 1 For UP,IuCS,1/3/2017,1,0,1,2,3069,0,,10.243.168.62,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/3/17/1,Iur(1-3-17) IF 1,IuR,1/3/2017,1,0,1,3,3039,0,,10.243.170.38,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/3/23/1,IuPS(1-3-23)  IF 1 Virtual,IuPS,1/3/2023,1,0,1,0,0,0,00-19-C6-40-61-23,,,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/3/23/1,IuPS(1-3-23) IF 1 For CP,IuPS,1/3/2023,1,0,1,1,3015,0,,10.243.169.38,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/3/23/1,IuPS(1-3-23) IF 1 For UP,IuPS,1/3/2023,1,0,1,2,3025,0,,10.243.169.46,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/3/23/2,IuPS(1-3-23) IF 6 Virtual,IuPS,1/3/2023,1,0,2,0,0,0,00-19-C6-40-77-72,,,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/3/23/2,IuPS(1-3-23) IF 6 For CP,IuPS,1/3/2023,1,0,2,1,3322,0,,10.243.33.138,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/3/23/2,IuPS(1-3-23) IF 6 For UP,IuPS,1/3/2023,1,0,2,2,3332,0,,10.243.33.142,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/3/24/1,IuPS(1-3-24)  IF 4 Virtual,IuPS,1/3/2024,1,0,1,0,0,0,00-19-C6-40-69-A6,,,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/3/24/1,IuPS(1-3-24) IF 4 For CP,IuPS,1/3/2024,1,0,1,1,3011,0,,10.243.31.230,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/3/24/1,IuPS(1-3-24) IF 4 For UP,IuPS,1/3/2024,1,0,1,2,3021,0,,10.243.31.238,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/3/24/2,IuPS(1-3-24) IF 8 Virtual,IuPS,1/3/2024,1,0,2,0,0,0,00-19-C6-40-7F-F5,,,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/3/24/2,IuPS(1-3-24) IF 8 For CP,IuPS,1/3/2024,1,0,2,1,3324,0,,10.243.33.154,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/3/24/2,IuPS(1-3-24) IF 8 For UP,IuPS,1/3/2024,1,0,2,2,3334,0,,10.243.33.158,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/3/25/1,Iub(1-3-25)  IF 1,IuB,1/3/2025,1,0,1,0,0,0,00-19-C6-40-72-29,10.244.168.22,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/3/25/2,Iub(1-3-25-2)  IF 5,IuB,1/3/2025,1,0,2,0,0,0,00-19-C6-40-88-78,10.245.175.114,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/3/26/1,Iub(1-2-26)  IF 4,IuB,1/3/2026,1,0,1,0,0,0,00-19-C6-40-7A-AC,10.244.168.30,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/3/26/2,Iub(1-3-26-2)  IF 6,IuB,1/3/2026,1,0,2,0,0,0,00-19-C6-40-90-FB,10.245.175.118,30,,
941,EMS7,RNCZ_PENGAYOMAN2,MAKASSAR,941-1/3/27/1,Iub Test IF,IuB,1/3/2027,1,0,1,0,0,0,00-19-C6-40-83-2F,192.169.1.1,24,,
942,EMS7,RNCZ_PENGAYOMAN3,MAKASSAR,942-1/1/17/1,IuCS(1-1-17) IF 1 Virtual,IuCS,1/1/2017,1,0,1,0,0,0,00-19-C6-43-D3-B9,,,,
942,EMS7,RNCZ_PENGAYOMAN3,MAKASSAR,942-1/1/17/1,IuCS(1-1-17) IF 1 For CP,IuCS,1/1/2017,1,0,1,1,3762,0,,10.243.168.98,30,,
942,EMS7,RNCZ_PENGAYOMAN3,MAKASSAR,942-1/1/17/1,IuCS(1-1-17) IF 1 For UP,IuCS,1/1/2017,1,0,1,2,3763,0,,10.243.168.106,30,,
942,EMS7,RNCZ_PENGAYOMAN3,MAKASSAR,942-1/1/17/1,Iur(1-1-17) IF 1,IuR,1/1/2017,1,0,1,3,3769,0,,10.243.170.66,30,,
942,EMS7,RNCZ_PENGAYOMAN3,MAKASSAR,942-1/1/23/1,IuPS(1-1-23)  IF 1 Virtual,IuPS,1/1/2023,1,0,1,0,0,0,00-19-C6-44-06-CB,,,,
942,EMS7,RNCZ_PENGAYOMAN3,MAKASSAR,942-1/1/23/1,IuPS(1-1-23) IF 1 For CP,IuPS,1/1/2023,1,0,1,1,3018,0,,10.243.169.66,30,,
942,EMS7,RNCZ_PENGAYOMAN3,MAKASSAR,942-1/1/23/1,IuPS(1-1-23) IF 1 For UP,IuPS,1/1/2023,1,0,1,2,3028,0,,10.243.169.74,30,,
942,EMS7,RNCZ_PENGAYOMAN3,MAKASSAR,942-1/1/24/1,IuPS(1-1-24-1)  IF 3 Virtual,IuPS,1/1/2024,1,0,1,0,0,0,00-19-C6-44-0F-4E,,,,
942,EMS7,RNCZ_PENGAYOMAN3,MAKASSAR,942-1/1/24/1,IuPS(1-1-24-1) IF 3 For CP,IuPS,1/1/2024,1,0,1,1,3015,0,,10.243.31.194,30,,
942,EMS7,RNCZ_PENGAYOMAN3,MAKASSAR,942-1/1/24/1,IuPS(1-1-24-1) IF 3 For UP,IuPS,1/1/2024,1,0,1,2,3025,0,,10.243.31.202,30,,
942,EMS7,RNCZ_PENGAYOMAN3,MAKASSAR,942-1/1/25/1,Iub(1-1-25)  IF 1,IuB,1/1/2025,1,0,1,0,0,0,00-19-C6-44-17-D1,10.244.168.34,30,,
942,EMS7,RNCZ_PENGAYOMAN3,MAKASSAR,942-1/1/26/1,Iub(1-1-26-1)  IF 3,IuB,1/1/2026,1,0,1,0,0,0,00-19-C6-44-20-54,10.244.168.42,30,,
942,EMS7,RNCZ_PENGAYOMAN3,MAKASSAR,942-1/2/26/1,Iub(1-2-26-1)  IF 4,IuB,1/2/2026,1,0,1,0,0,0,00-19-C6-4B-15-56,10.244.168.46,30,,
942,EMS7,RNCZ_PENGAYOMAN3,MAKASSAR,942-1/3/17/1,IuCS(1-3-17) IF 1 Virtual,IuCS,1/3/2017,1,0,1,0,0,0,00-19-C6-41-BD-BE,,,,
942,EMS7,RNCZ_PENGAYOMAN3,MAKASSAR,942-1/3/17/1,IuCS(1-3-17) IF 1 For CP,IuCS,1/3/2017,1,0,1,1,3764,0,,10.243.168.102,30,,
942,EMS7,RNCZ_PENGAYOMAN3,MAKASSAR,942-1/3/17/1,IuCS(1-3-17) IF 1 For UP,IuCS,1/3/2017,1,0,1,2,3765,0,,10.243.168.110,30,,
942,EMS7,RNCZ_PENGAYOMAN3,MAKASSAR,942-1/3/17/1,Iur(1-3-17) IF 1,IuR,1/3/2017,1,0,1,3,3770,0,,10.243.170.70,30,,
942,EMS7,RNCZ_PENGAYOMAN3,MAKASSAR,942-1/3/23/1,IuPS(1-3-23)  IF 1 Virtual,IuPS,1/3/2023,1,0,1,0,0,0,00-19-C6-41-F0-D0,,,,
942,EMS7,RNCZ_PENGAYOMAN3,MAKASSAR,942-1/3/23/1,IuPS(1-3-23) IF 1 For CP,IuPS,1/3/2023,1,0,1,1,3017,0,,10.243.169.70,30,,
942,EMS7,RNCZ_PENGAYOMAN3,MAKASSAR,942-1/3/23/1,IuPS(1-3-23) IF 1 For UP,IuPS,1/3/2023,1,0,1,2,3027,0,,10.243.169.78,30,,
942,EMS7,RNCZ_PENGAYOMAN3,MAKASSAR,942-1/3/24/1,IuPS(1-3-24-1)  IF 4 Virtual,IuPS,1/3/2024,1,0,1,0,0,0,00-19-C6-41-F9-53,,,,
942,EMS7,RNCZ_PENGAYOMAN3,MAKASSAR,942-1/3/24/1,IuPS(1-3-24-1) IF 4 For CP,IuPS,1/3/2024,1,0,1,1,3066,0,,10.243.31.198,30,,
942,EMS7,RNCZ_PENGAYOMAN3,MAKASSAR,942-1/3/24/1,IuPS(1-3-24-1) IF 4 For UP,IuPS,1/3/2024,1,0,1,2,3766,0,,10.243.31.206,30,,
